"grid_id","freg_id","nuts_id","mun_id"
2682,"150711","PT1A","1507"
2683,"150701","PT1A","1507"
2684,"151209","PT1A","1512"
2685,"150601","PT1A","1506"
2686,"151209","PT1A","1512"
2687,"150802","PT1A","1508"
2688,"150314","PT1A","1503"
2689,"150804","PT1A","1508"
2690,"150201","PT1A","1502"
2691,"150201","PT1A","1502"
2692,"151210","PT1A","1512"
2693,"150701","PT1A","1507"
2694,"150806","PT1A","1508"
2695,"151009","PT1A","1510"
2696,"150802","PT1A","1508"
2697,"150806","PT1A","1508"
2698,"150806","PT1A","1508"
2699,"150701","PT1A","1507"
2700,"150804","PT1A","1508"
2701,"150314","PT1A","1503"
2702,"150806","PT1A","1508"
2703,"150802","PT1A","1508"
2704,"150806","PT1A","1508"
2705,"150601","PT1A","1506"
2706,"150701","PT1A","1507"
2707,"150806","PT1A","1508"
2708,"151101","PT1A","1511"
2709,"151101","PT1A","1511"
2710,"150710","PT1A","1507"
2711,"150806","PT1A","1508"
2712,"151208","PT1A","1512"
2713,"150806","PT1A","1508"
2714,"151205","PT1A","1512"
2715,"151009","PT1A","1510"
2716,"150806","PT1A","1508"
2717,"150701","PT1A","1507"
2718,"151207","PT1A","1512"
2719,"151101","PT1A","1511"
2720,"150806","PT1A","1508"
2721,"150711","PT1A","1507"
2722,"150710","PT1A","1507"
2723,"151210","PT1A","1512"
2724,"150701","PT1A","1507"
2725,"151006","PT1A","1510"
2726,"150806","PT1A","1508"
2727,"151101","PT1A","1511"
2728,"151101","PT1A","1511"
2729,"150803","PT1A","1508"
2730,"150711","PT1A","1507"
2731,"151008","PT1A","1510"
2732,"151205","PT1A","1512"
2733,"150201","PT1A","1502"
2734,"150701","PT1A","1507"
2735,"151208","PT1A","1512"
2736,"151101","PT1A","1511"
2737,"150806","PT1A","1508"
2738,"150711","PT1A","1507"
2739,"150201","PT1A","1502"
2740,"151006","PT1A","1510"
2741,"150804","PT1A","1508"
2742,"150710","PT1A","1507"
2743,"150313","PT1A","1503"
2744,"150603","PT1A","1506"
2745,"150701","PT1A","1507"
2746,"150701","PT1A","1507"
2747,"151210","PT1A","1512"
2748,"151209","PT1A","1512"
2749,"150711","PT1A","1507"
2750,"150201","PT1A","1502"
2751,"150608","PT1A","1506"
2752,"151101","PT1A","1511"
2753,"150802","PT1A","1508"
2754,"151101","PT1A","1511"
2755,"150804","PT1A","1508"
2756,"150203","PT1A","1502"
2757,"150701","PT1A","1507"
2758,"150711","PT1A","1507"
2759,"150201","PT1A","1502"
2760,"151101","PT1A","1511"
2761,"150802","PT1A","1508"
2762,"150806","PT1A","1508"
2763,"150806","PT1A","1508"
2764,"150804","PT1A","1508"
2765,"150314","PT1A","1503"
2766,"150711","PT1A","1507"
2767,"150802","PT1A","1508"
2768,"151101","PT1A","1511"
2769,"150701","PT1A","1507"
2770,"150806","PT1A","1508"
2771,"151101","PT1A","1511"
2772,"150806","PT1A","1508"
2773,"151208","PT1A","1512"
2774,"150806","PT1A","1508"
2775,"151002","PT1A","1510"
2776,"151205","PT1A","1512"
2777,"150711","PT1A","1507"
2778,"150701","PT1A","1507"
2779,"150806","PT1A","1508"
2780,"150806","PT1A","1508"
2781,"150711","PT1A","1507"
2782,"151101","PT1A","1511"
2783,"150607","PT1A","1506"
2784,"151101","PT1A","1511"
2785,"150806","PT1A","1508"
2786,"151101","PT1A","1511"
2787,"150314","PT1A","1503"
2788,"150806","PT1A","1508"
2789,"151208","PT1A","1512"
2790,"151008","PT1A","1510"
2791,"150802","PT1A","1508"
2792,"150701","PT1A","1507"
2793,"150806","PT1A","1508"
2794,"151101","PT1A","1511"
2795,"150201","PT1A","1502"
2796,"150701","PT1A","1507"
2797,"151103","PT1A","1511"
2798,"150806","PT1A","1508"
2799,"151101","PT1A","1511"
2800,"150313","PT1A","1503"
2801,"150803","PT1A","1508"
2802,"150201","PT1A","1502"
2803,"150701","PT1A","1507"
2804,"150806","PT1A","1508"
2805,"150701","PT1A","1507"
2806,"150201","PT1A","1502"
2807,"150701","PT1A","1507"
2808,"150603","PT1A","1506"
2809,"151101","PT1A","1511"
2810,"150806","PT1A","1508"
2811,"151101","PT1A","1511"
2812,"150804","PT1A","1508"
2813,"150709","PT1A","1507"
2814,"151210","PT1A","1512"
2815,"150701","PT1A","1507"
2816,"150709","PT1A","1507"
2817,"150407","PT1A","1504"
2818,"150711","PT1A","1507"
2819,"150701","PT1A","1507"
2820,"150806","PT1A","1508"
2821,"151210","PT1A","1512"
2822,"151209","PT1A","1512"
2823,"150806","PT1A","1508"
2824,"150601","PT1A","1506"
2825,"150701","PT1A","1507"
2826,"151209","PT1A","1512"
2827,"150314","PT1A","1503"
2828,"150802","PT1A","1508"
2829,"150710","PT1A","1507"
2830,"151210","PT1A","1512"
2831,"150701","PT1A","1507"
2832,"151208","PT1A","1512"
2833,"151101","PT1A","1511"
2834,"150806","PT1A","1508"
2835,"150711","PT1A","1507"
2836,"150804","PT1A","1508"
2837,"150313","PT1A","1503"
2838,"150711","PT1A","1507"
2839,"150802","PT1A","1508"
2840,"150701","PT1A","1507"
2841,"151205","PT1A","1512"
2842,"150701","PT1A","1507"
2843,"151101","PT1A","1511"
2844,"151101","PT1A","1511"
2845,"150710","PT1A","1507"
2846,"150806","PT1A","1508"
2847,"151208","PT1A","1512"
2848,"150806","PT1A","1508"
2849,"151008","PT1A","1510"
2850,"150701","PT1A","1507"
2851,"150806","PT1A","1508"
2852,"151101","PT1A","1511"
2853,"150802","PT1A","1508"
2854,"151205","PT1A","1512"
2855,"151101","PT1A","1511"
2856,"150806","PT1A","1508"
2857,"150314","PT1A","1503"
2858,"150201","PT1A","1502"
2859,"150806","PT1A","1508"
2860,"151205","PT1A","1512"
2861,"150201","PT1A","1502"
2862,"150701","PT1A","1507"
2863,"151101","PT1A","1511"
2864,"151101","PT1A","1511"
2865,"150802","PT1A","1508"
2866,"150711","PT1A","1507"
2867,"150201","PT1A","1502"
2868,"150701","PT1A","1507"
2869,"150704","PT1A","1507"
2870,"151006","PT1A","1510"
2871,"150806","PT1A","1508"
2872,"150804","PT1A","1508"
2873,"150710","PT1A","1507"
2874,"151210","PT1A","1512"
2875,"150313","PT1A","1503"
2876,"150601","PT1A","1506"
2877,"150803","PT1A","1508"
2878,"150701","PT1A","1507"
2879,"150701","PT1A","1507"
2880,"151209","PT1A","1512"
2881,"150802","PT1A","1508"
2882,"150711","PT1A","1507"
2883,"150704","PT1A","1507"
2884,"150701","PT1A","1507"
2885,"151101","PT1A","1511"
2886,"151209","PT1A","1512"
2887,"150802","PT1A","1508"
2888,"150806","PT1A","1508"
2889,"151101","PT1A","1511"
2890,"150804","PT1A","1508"
2891,"150203","PT1A","1502"
2892,"150701","PT1A","1507"
2893,"150711","PT1A","1507"
2894,"150601","PT1A","1506"
2895,"150803","PT1A","1508"
2896,"150806","PT1A","1508"
2897,"151101","PT1A","1511"
2898,"150802","PT1A","1508"
2899,"150806","PT1A","1508"
2900,"150806","PT1A","1508"
2901,"150804","PT1A","1508"
2902,"150314","PT1A","1503"
2903,"150410","PT1A","1504"
2904,"150701","PT1A","1507"
2905,"150315","PT1A","1503"
2906,"150806","PT1A","1508"
2907,"151101","PT1A","1511"
2908,"151006","PT1A","1510"
2909,"151208","PT1A","1512"
2910,"150806","PT1A","1508"
2911,"151002","PT1A","1510"
2912,"151207","PT1A","1512"
2913,"150806","PT1A","1508"
2914,"150806","PT1A","1508"
2915,"150701","PT1A","1507"
2916,"151207","PT1A","1512"
2917,"150806","PT1A","1508"
2918,"150303","PT1A","1503"
2919,"150701","PT1A","1507"
2920,"151101","PT1A","1511"
2921,"151101","PT1A","1511"
2922,"150701","PT1A","1507"
2923,"150806","PT1A","1508"
2924,"151101","PT1A","1511"
2925,"150806","PT1A","1508"
2926,"150608","PT1A","1506"
2927,"150806","PT1A","1508"
2928,"151002","PT1A","1510"
2929,"150802","PT1A","1508"
2930,"150201","PT1A","1502"
2931,"150701","PT1A","1507"
2932,"151207","PT1A","1512"
2933,"151101","PT1A","1511"
2934,"150802","PT1A","1508"
2935,"150711","PT1A","1507"
2936,"150201","PT1A","1502"
2937,"151101","PT1A","1511"
2938,"150701","PT1A","1507"
2939,"151006","PT1A","1510"
2940,"150303","PT1A","1503"
2941,"150806","PT1A","1508"
2942,"150201","PT1A","1502"
2943,"150802","PT1A","1508"
2944,"151208","PT1A","1512"
2945,"150411","PT1A","1504"
2946,"150709","PT1A","1507"
2947,"150701","PT1A","1507"
2948,"150802","PT1A","1508"
2949,"150711","PT1A","1507"
2950,"150201","PT1A","1502"
2951,"150701","PT1A","1507"
2952,"150603","PT1A","1506"
2953,"151101","PT1A","1511"
2954,"150806","PT1A","1508"
2955,"151101","PT1A","1511"
2956,"150803","PT1A","1508"
2957,"150709","PT1A","1507"
2958,"150411","PT1A","1504"
2959,"150701","PT1A","1507"
2960,"150806","PT1A","1508"
2961,"151209","PT1A","1512"
2962,"150806","PT1A","1508"
2963,"150701","PT1A","1507"
2964,"151101","PT1A","1511"
2965,"151209","PT1A","1512"
2966,"151005","PT1A","1510"
2967,"150711","PT1A","1507"
2968,"150802","PT1A","1508"
2969,"150710","PT1A","1507"
2970,"151209","PT1A","1512"
2971,"150701","PT1A","1507"
2972,"150806","PT1A","1508"
2973,"151208","PT1A","1512"
2974,"150711","PT1A","1507"
2975,"150806","PT1A","1508"
2976,"150701","PT1A","1507"
2977,"151209","PT1A","1512"
2978,"150313","PT1A","1503"
2979,"150806","PT1A","1508"
2980,"151101","PT1A","1511"
2981,"150409","PT1A","1504"
2982,"150701","PT1A","1507"
2983,"151205","PT1A","1512"
2984,"150701","PT1A","1507"
2985,"150701","PT1A","1507"
2986,"150806","PT1A","1508"
2987,"151101","PT1A","1511"
2988,"151101","PT1A","1511"
2989,"150202","PT1A","1502"
2990,"150803","PT1A","1508"
2991,"151208","PT1A","1512"
2992,"150806","PT1A","1508"
2993,"151208","PT1A","1512"
2994,"151002","PT1A","1510"
2995,"150701","PT1A","1507"
2996,"150806","PT1A","1508"
2997,"151101","PT1A","1511"
2998,"150802","PT1A","1508"
2999,"150410","PT1A","1504"
3000,"151205","PT1A","1512"
3001,"151103","PT1A","1511"
3002,"150201","PT1A","1502"
3003,"150806","PT1A","1508"
3004,"151002","PT1A","1510"
3005,"150201","PT1A","1502"
3006,"150701","PT1A","1507"
3007,"151101","PT1A","1511"
3008,"150802","PT1A","1508"
3009,"150711","PT1A","1507"
3010,"150201","PT1A","1502"
3011,"151009","PT1A","1510"
3012,"151101","PT1A","1511"
3013,"150804","PT1A","1508"
3014,"150201","PT1A","1502"
3015,"150201","PT1A","1502"
3016,"151210","PT1A","1512"
3017,"151208","PT1A","1512"
3018,"150313","PT1A","1503"
3019,"150411","PT1A","1504"
3020,"150701","PT1A","1507"
3021,"150701","PT1A","1507"
3022,"151210","PT1A","1512"
3023,"151209","PT1A","1512"
3024,"150201","PT1A","1502"
3025,"150704","PT1A","1507"
3026,"151209","PT1A","1512"
3027,"150802","PT1A","1508"
3028,"150806","PT1A","1508"
3029,"151101","PT1A","1511"
3030,"150201","PT1A","1502"
3031,"151209","PT1A","1512"
3032,"150701","PT1A","1507"
3033,"150806","PT1A","1508"
3034,"150709","PT1A","1507"
3035,"150802","PT1A","1508"
3036,"151209","PT1A","1512"
3037,"150806","PT1A","1508"
3038,"150806","PT1A","1508"
3039,"150804","PT1A","1508"
3040,"151005","PT1A","1510"
3041,"150806","PT1A","1508"
3042,"150803","PT1A","1508"
3043,"150701","PT1A","1507"
3044,"150315","PT1A","1503"
3045,"150806","PT1A","1508"
3046,"151006","PT1A","1510"
3047,"150710","PT1A","1507"
3048,"150806","PT1A","1508"
3049,"151208","PT1A","1512"
3050,"150806","PT1A","1508"
3051,"151009","PT1A","1510"
3052,"151207","PT1A","1512"
3053,"150806","PT1A","1508"
3054,"150701","PT1A","1507"
3055,"151208","PT1A","1512"
3056,"151101","PT1A","1511"
3057,"150806","PT1A","1508"
3058,"150806","PT1A","1508"
3059,"150315","PT1A","1503"
3060,"150806","PT1A","1508"
3061,"151101","PT1A","1511"
3062,"151002","PT1A","1510"
3063,"150806","PT1A","1508"
3064,"150201","PT1A","1502"
3065,"151208","PT1A","1512"
3066,"151208","PT1A","1512"
3067,"151002","PT1A","1510"
3068,"150802","PT1A","1508"
3069,"150701","PT1A","1507"
3070,"151207","PT1A","1512"
3071,"151101","PT1A","1511"
3072,"150201","PT1A","1502"
3073,"150603","PT1A","1506"
3074,"150701","PT1A","1507"
3075,"151006","PT1A","1510"
3076,"151101","PT1A","1511"
3077,"150201","PT1A","1502"
3078,"150201","PT1A","1502"
3079,"151208","PT1A","1512"
3080,"150312","PT1A","1503"
3081,"150411","PT1A","1504"
3082,"150803","PT1A","1508"
3083,"150701","PT1A","1507"
3084,"150806","PT1A","1508"
3085,"150802","PT1A","1508"
3086,"150701","PT1A","1507"
3087,"150201","PT1A","1502"
3088,"150608","PT1A","1506"
3089,"150701","PT1A","1507"
3090,"150802","PT1A","1508"
3091,"151101","PT1A","1511"
3092,"150201","PT1A","1502"
3093,"150803","PT1A","1508"
3094,"150709","PT1A","1507"
3095,"151209","PT1A","1512"
3096,"150806","PT1A","1508"
3097,"150411","PT1A","1504"
3098,"150201","PT1A","1502"
3099,"150701","PT1A","1507"
3100,"150806","PT1A","1508"
3101,"151209","PT1A","1512"
3102,"150804","PT1A","1508"
3103,"150806","PT1A","1508"
3104,"150806","PT1A","1508"
3105,"151209","PT1A","1512"
3106,"151005","PT1A","1510"
3107,"150711","PT1A","1507"
3108,"150802","PT1A","1508"
3109,"151209","PT1A","1512"
3110,"150701","PT1A","1507"
3111,"150806","PT1A","1508"
3112,"151101","PT1A","1511"
3113,"151101","PT1A","1511"
3114,"150806","PT1A","1508"
3115,"151208","PT1A","1512"
3116,"151207","PT1A","1512"
3117,"150806","PT1A","1508"
3118,"150806","PT1A","1508"
3119,"151207","PT1A","1512"
3120,"151103","PT1A","1511"
3121,"150314","PT1A","1503"
3122,"150806","PT1A","1508"
3123,"150701","PT1A","1507"
3124,"150701","PT1A","1507"
3125,"151101","PT1A","1511"
3126,"151101","PT1A","1511"
3127,"150710","PT1A","1507"
3128,"150201","PT1A","1502"
3129,"151208","PT1A","1512"
3130,"150806","PT1A","1508"
3131,"151009","PT1A","1510"
3132,"150701","PT1A","1507"
3133,"151207","PT1A","1512"
3134,"151101","PT1A","1511"
3135,"150806","PT1A","1508"
3136,"150711","PT1A","1507"
3137,"150701","PT1A","1507"
3138,"150804","PT1A","1508"
3139,"150201","PT1A","1502"
3140,"150701","PT1A","1507"
3141,"151101","PT1A","1511"
3142,"150701","PT1A","1507"
3143,"150201","PT1A","1502"
3144,"150603","PT1A","1506"
3145,"151009","PT1A","1510"
3146,"151101","PT1A","1511"
3147,"150804","PT1A","1508"
3148,"150201","PT1A","1502"
3149,"150201","PT1A","1502"
3150,"151210","PT1A","1512"
3151,"151208","PT1A","1512"
3152,"150313","PT1A","1503"
3153,"150411","PT1A","1504"
3154,"150803","PT1A","1508"
3155,"150711","PT1A","1507"
3156,"150701","PT1A","1507"
3157,"151210","PT1A","1512"
3158,"151101","PT1A","1511"
3159,"150601","PT1A","1506"
3160,"150701","PT1A","1507"
3161,"151209","PT1A","1512"
3162,"150804","PT1A","1508"
3163,"150802","PT1A","1508"
3164,"150201","PT1A","1502"
3165,"150201","PT1A","1502"
3166,"150701","PT1A","1507"
3167,"150806","PT1A","1508"
3168,"151009","PT1A","1510"
3169,"150804","PT1A","1508"
3170,"151209","PT1A","1512"
3171,"150806","PT1A","1508"
3172,"150806","PT1A","1508"
3173,"150701","PT1A","1507"
3174,"150804","PT1A","1508"
3175,"151005","PT1A","1510"
3176,"150806","PT1A","1508"
3177,"150607","PT1A","1506"
3178,"151205","PT1A","1512"
3179,"150701","PT1A","1507"
3180,"150806","PT1A","1508"
3181,"151101","PT1A","1511"
3182,"151101","PT1A","1511"
3183,"150202","PT1A","1502"
3184,"151208","PT1A","1512"
3185,"150711","PT1A","1507"
3186,"151009","PT1A","1510"
3187,"151205","PT1A","1512"
3188,"150806","PT1A","1508"
3189,"150701","PT1A","1507"
3190,"151208","PT1A","1512"
3191,"150806","PT1A","1508"
3192,"150711","PT1A","1507"
3193,"150701","PT1A","1507"
3194,"151103","PT1A","1511"
3195,"150312","PT1A","1503"
3196,"150806","PT1A","1508"
3197,"151101","PT1A","1511"
3198,"150803","PT1A","1508"
3199,"150201","PT1A","1502"
3200,"150711","PT1A","1507"
3201,"151008","PT1A","1510"
3202,"151205","PT1A","1512"
3203,"150201","PT1A","1502"
3204,"150701","PT1A","1507"
3205,"151208","PT1A","1512"
3206,"151101","PT1A","1511"
3207,"150806","PT1A","1508"
3208,"150711","PT1A","1507"
3209,"150201","PT1A","1502"
3210,"150701","PT1A","1507"
3211,"150608","PT1A","1506"
3212,"151006","PT1A","1510"
3213,"150804","PT1A","1508"
3214,"150710","PT1A","1507"
3215,"150201","PT1A","1502"
3216,"150601","PT1A","1506"
3217,"150803","PT1A","1508"
3218,"150201","PT1A","1502"
3219,"150701","PT1A","1507"
3220,"150701","PT1A","1507"
3221,"151209","PT1A","1512"
3222,"150802","PT1A","1508"
3223,"150711","PT1A","1507"
3224,"150201","PT1A","1502"
3225,"150701","PT1A","1507"
3226,"150608","PT1A","1506"
3227,"150802","PT1A","1508"
3228,"150806","PT1A","1508"
3229,"151101","PT1A","1511"
3230,"150804","PT1A","1508"
3231,"151009","PT1A","1510"
3232,"150201","PT1A","1502"
3233,"150806","PT1A","1508"
3234,"151101","PT1A","1511"
3235,"150806","PT1A","1508"
3236,"151209","PT1A","1512"
3237,"150314","PT1A","1503"
3238,"150711","PT1A","1507"
3239,"150803","PT1A","1508"
3240,"150701","PT1A","1507"
3241,"150701","PT1A","1507"
3242,"150806","PT1A","1508"
3243,"151101","PT1A","1511"
3244,"151005","PT1A","1510"
3245,"150806","PT1A","1508"
3246,"151208","PT1A","1512"
3247,"150806","PT1A","1508"
3248,"151207","PT1A","1512"
3249,"150806","PT1A","1508"
3250,"150201","PT1A","1502"
3251,"150711","PT1A","1507"
3252,"150802","PT1A","1508"
3253,"150314","PT1A","1503"
3254,"150711","PT1A","1507"
3255,"151101","PT1A","1511"
3256,"150607","PT1A","1506"
3257,"151101","PT1A","1511"
3258,"150701","PT1A","1507"
3259,"150806","PT1A","1508"
3260,"150314","PT1A","1503"
3261,"150710","PT1A","1507"
3262,"150806","PT1A","1508"
3263,"151208","PT1A","1512"
3264,"150806","PT1A","1508"
3265,"151009","PT1A","1510"
3266,"151205","PT1A","1512"
3267,"150701","PT1A","1507"
3268,"150806","PT1A","1508"
3269,"151101","PT1A","1511"
3270,"150806","PT1A","1508"
3271,"150711","PT1A","1507"
3272,"150701","PT1A","1507"
3273,"151101","PT1A","1511"
3274,"151102","PT1A","1511"
3275,"150804","PT1A","1508"
3276,"150313","PT1A","1503"
3277,"150803","PT1A","1508"
3278,"150201","PT1A","1502"
3279,"151101","PT1A","1511"
3280,"150711","PT1A","1507"
3281,"150201","PT1A","1502"
3282,"150701","PT1A","1507"
3283,"151006","PT1A","1510"
3284,"151101","PT1A","1511"
3285,"150804","PT1A","1508"
3286,"150704","PT1A","1507"
3287,"151210","PT1A","1512"
3288,"150804","PT1A","1508"
3289,"150711","PT1A","1507"
3290,"150806","PT1A","1508"
3291,"151210","PT1A","1512"
3292,"151101","PT1A","1511"
3293,"150806","PT1A","1508"
3294,"150601","PT1A","1506"
3295,"150802","PT1A","1508"
3296,"150314","PT1A","1503"
3297,"150710","PT1A","1507"
3298,"151210","PT1A","1512"
3299,"150701","PT1A","1507"
3300,"151101","PT1A","1511"
3301,"150806","PT1A","1508"
3302,"150711","PT1A","1507"
3303,"150701","PT1A","1507"
3304,"150802","PT1A","1508"
3305,"150314","PT1A","1503"
3306,"150806","PT1A","1508"
3307,"150804","PT1A","1508"
3308,"150701","PT1A","1507"
3309,"150410","PT1A","1504"
3310,"151208","PT1A","1512"
3311,"150701","PT1A","1507"
3312,"150701","PT1A","1507"
3313,"151207","PT1A","1512"
3314,"151101","PT1A","1511"
3315,"150203","PT1A","1502"
3316,"150806","PT1A","1508"
3317,"151208","PT1A","1512"
3318,"150806","PT1A","1508"
3319,"151205","PT1A","1512"
3320,"151006","PT1A","1510"
3321,"150701","PT1A","1507"
3322,"151208","PT1A","1512"
3323,"151101","PT1A","1511"
3324,"150806","PT1A","1508"
3325,"151101","PT1A","1511"
3326,"151006","PT1A","1510"
3327,"150806","PT1A","1508"
3328,"151101","PT1A","1511"
3329,"151101","PT1A","1511"
3330,"150201","PT1A","1502"
3331,"151002","PT1A","1510"
3332,"151205","PT1A","1512"
3333,"150701","PT1A","1507"
3334,"151207","PT1A","1512"
3335,"151101","PT1A","1511"
3336,"150201","PT1A","1502"
3337,"150701","PT1A","1507"
3338,"150704","PT1A","1507"
3339,"151006","PT1A","1510"
3340,"150806","PT1A","1508"
3341,"150201","PT1A","1502"
3342,"151210","PT1A","1512"
3343,"150313","PT1A","1503"
3344,"150601","PT1A","1506"
3345,"150803","PT1A","1508"
3346,"150201","PT1A","1502"
3347,"150701","PT1A","1507"
3348,"150806","PT1A","1508"
3349,"150802","PT1A","1508"
3350,"150711","PT1A","1507"
3351,"150201","PT1A","1502"
3352,"150701","PT1A","1507"
3353,"150608","PT1A","1506"
3354,"151101","PT1A","1511"
3355,"151209","PT1A","1512"
3356,"150802","PT1A","1508"
3357,"150806","PT1A","1508"
3358,"151102","PT1A","1511"
3359,"150804","PT1A","1508"
3360,"150710","PT1A","1507"
3361,"151210","PT1A","1512"
3362,"150701","PT1A","1507"
3363,"150313","PT1A","1503"
3364,"150407","PT1A","1504"
3365,"150806","PT1A","1508"
3366,"150803","PT1A","1508"
3367,"150806","PT1A","1508"
3368,"150802","PT1A","1508"
3369,"151101","PT1A","1511"
3370,"150806","PT1A","1508"
3371,"150806","PT1A","1508"
3372,"150804","PT1A","1508"
3373,"150314","PT1A","1503"
3374,"150711","PT1A","1507"
3375,"150803","PT1A","1508"
3376,"150410","PT1A","1504"
3377,"150806","PT1A","1508"
3378,"151101","PT1A","1511"
3379,"151101","PT1A","1511"
3380,"150806","PT1A","1508"
3381,"151208","PT1A","1512"
3382,"150806","PT1A","1508"
3383,"151008","PT1A","1510"
3384,"151207","PT1A","1512"
3385,"150806","PT1A","1508"
3386,"150806","PT1A","1508"
3387,"150806","PT1A","1508"
3388,"150802","PT1A","1508"
3389,"150701","PT1A","1507"
3390,"151101","PT1A","1511"
3391,"151101","PT1A","1511"
3392,"150701","PT1A","1507"
3393,"151101","PT1A","1511"
3394,"150314","PT1A","1503"
3395,"150710","PT1A","1507"
3396,"150806","PT1A","1508"
3397,"151208","PT1A","1512"
3398,"150806","PT1A","1508"
3399,"151002","PT1A","1510"
3400,"150201","PT1A","1502"
3401,"150701","PT1A","1507"
3402,"151207","PT1A","1512"
3403,"151101","PT1A","1511"
3404,"150802","PT1A","1508"
3405,"150711","PT1A","1507"
3406,"150201","PT1A","1502"
3407,"150701","PT1A","1507"
3408,"151101","PT1A","1511"
3409,"150803","PT1A","1508"
3410,"150803","PT1A","1508"
3411,"150701","PT1A","1507"
3412,"150802","PT1A","1508"
3413,"150701","PT1A","1507"
3414,"150201","PT1A","1502"
3415,"150701","PT1A","1507"
3416,"150603","PT1A","1506"
3417,"151006","PT1A","1510"
3418,"150303","PT1A","1503"
3419,"150806","PT1A","1508"
3420,"151101","PT1A","1511"
3421,"150803","PT1A","1508"
3422,"150704","PT1A","1507"
3423,"150709","PT1A","1507"
3424,"150804","PT1A","1508"
3425,"150701","PT1A","1507"
3426,"150806","PT1A","1508"
3427,"151210","PT1A","1512"
3428,"151209","PT1A","1512"
3429,"150806","PT1A","1508"
3430,"150701","PT1A","1507"
3431,"151101","PT1A","1511"
3432,"151209","PT1A","1512"
3433,"150802","PT1A","1508"
3434,"150711","PT1A","1507"
3435,"150710","PT1A","1507"
3436,"150701","PT1A","1507"
3437,"150315","PT1A","1503"
3438,"150806","PT1A","1508"
3439,"150314","PT1A","1503"
3440,"151208","PT1A","1512"
3441,"151101","PT1A","1511"
3442,"150806","PT1A","1508"
3443,"150711","PT1A","1507"
3444,"150701","PT1A","1507"
3445,"151209","PT1A","1512"
3446,"150314","PT1A","1503"
3447,"151009","PT1A","1510"
3448,"150701","PT1A","1507"
3449,"151205","PT1A","1512"
3450,"150701","PT1A","1507"
3451,"150806","PT1A","1508"
3452,"151101","PT1A","1511"
3453,"151101","PT1A","1511"
3454,"150201","PT1A","1502"
3455,"151208","PT1A","1512"
3456,"150806","PT1A","1508"
3457,"151205","PT1A","1512"
3458,"151002","PT1A","1510"
3459,"150701","PT1A","1507"
3460,"151208","PT1A","1512"
3461,"150806","PT1A","1508"
3462,"151205","PT1A","1512"
3463,"151101","PT1A","1511"
3464,"150701","PT1A","1507"
3465,"151103","PT1A","1511"
3466,"150201","PT1A","1502"
3467,"150806","PT1A","1508"
3468,"151002","PT1A","1510"
3469,"150201","PT1A","1502"
3470,"150701","PT1A","1507"
3471,"150701","PT1A","1507"
3472,"151101","PT1A","1511"
3473,"150802","PT1A","1508"
3474,"150711","PT1A","1507"
3475,"150201","PT1A","1502"
3476,"150704","PT1A","1507"
3477,"151009","PT1A","1510"
3478,"150806","PT1A","1508"
3479,"150802","PT1A","1508"
3480,"150201","PT1A","1502"
3481,"151210","PT1A","1512"
3482,"151208","PT1A","1512"
3483,"150411","PT1A","1504"
3484,"150803","PT1A","1508"
3485,"150201","PT1A","1502"
3486,"150701","PT1A","1507"
3487,"150701","PT1A","1507"
3488,"151210","PT1A","1512"
3489,"151209","PT1A","1512"
3490,"150201","PT1A","1502"
3491,"150701","PT1A","1507"
3492,"150608","PT1A","1506"
3493,"151209","PT1A","1512"
3494,"150803","PT1A","1508"
3495,"150806","PT1A","1508"
3496,"151101","PT1A","1511"
3497,"151209","PT1A","1512"
3498,"150407","PT1A","1504"
3499,"150704","PT1A","1507"
3500,"150806","PT1A","1508"
3501,"151209","PT1A","1512"
3502,"150806","PT1A","1508"
3503,"150411","PT1A","1504"
3504,"151005","PT1A","1510"
3505,"150806","PT1A","1508"
3506,"150803","PT1A","1508"
3507,"150701","PT1A","1507"
3508,"151005","PT1A","1510"
3509,"150806","PT1A","1508"
3510,"151101","PT1A","1511"
3511,"151002","PT1A","1510"
3512,"150710","PT1A","1507"
3513,"150806","PT1A","1508"
3514,"151208","PT1A","1512"
3515,"150806","PT1A","1508"
3516,"150802","PT1A","1508"
3517,"150806","PT1A","1508"
3518,"150806","PT1A","1508"
3519,"150701","PT1A","1507"
3520,"151101","PT1A","1511"
3521,"150806","PT1A","1508"
3522,"150711","PT1A","1507"
3523,"150701","PT1A","1507"
3524,"150701","PT1A","1507"
3525,"150312","PT1A","1503"
3526,"150806","PT1A","1508"
3527,"151101","PT1A","1511"
3528,"151005","PT1A","1510"
3529,"150710","PT1A","1507"
3530,"150803","PT1A","1508"
3531,"150201","PT1A","1502"
3532,"151208","PT1A","1512"
3533,"150806","PT1A","1508"
3534,"151005","PT1A","1510"
3535,"151207","PT1A","1512"
3536,"150201","PT1A","1502"
3537,"150701","PT1A","1507"
3538,"150806","PT1A","1508"
3539,"151101","PT1A","1511"
3540,"150802","PT1A","1508"
3541,"150711","PT1A","1507"
3542,"150603","PT1A","1506"
3543,"150701","PT1A","1507"
3544,"151101","PT1A","1511"
3545,"151101","PT1A","1511"
3546,"150201","PT1A","1502"
3547,"150803","PT1A","1508"
3548,"150201","PT1A","1502"
3549,"151208","PT1A","1512"
3550,"150411","PT1A","1504"
3551,"150803","PT1A","1508"
3552,"150802","PT1A","1508"
3553,"150701","PT1A","1507"
3554,"150201","PT1A","1502"
